Name,Description,Code,Producer,Price,Weight,Photo_1,Photo_2,Category,Subcategory
Dzieci,"
Twórz jedyne w swoim rodzaju i żywe ubrania dla swoich najmłodszych dzięki Katia Kids Magazine 107! Dzięki jasnym wzorom i delikatnym odcieniom ten magazyn pobudzi Twoją kreatywność i pomoże Ci robić na drutach ubrania pełne kolorów i życia. Wybierz się w podróż do świata pełnego energii i wibracji dzięki kolorom takim jak pomarańczowy, żółty, niebieski i zielony lub ubierz swoje maluchy w słodkie i romantyczne stylizacje w delikatniejszych odcieniach, takich jak blady róż i khaki. Zdobądź teraz Katia Kids Magazine 107 z 34 różnymi modelami, dzięki którym możesz stworzyć wyjątkowe i stylowe ubrania dla swoich najmłodszych!
Drukowany magazyn z instrukcją wykonania w sumie 20 wzorów:

17 wzorów na drutach, 3 wzory na szydełku

",31660,Katia,48.6,0.05,31660_1.jpg,31660_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Essentials,"
Nowe wydanie magazynu Katia Essentials 114 jest pełne inspiracji i trendów, dzięki którym możesz tworzyć wyjątkowe i modne ubrania. Od czarno-białych swetrów po odcienie bzu i błękitu – w tym magazynie znajdziesz wszystko, czego potrzebujesz do stworzenia imponującej kolekcji ręcznie robionej odzieży zimowej. Wzory zawarte w tym magazynie są idealne na każdym poziomie umiejętności, od początkujących po ekspertów. Uwolnij swoją kreatywność dzięki szerokiej gamie klasycznych wzorów z dodatkową nutą elegancji: nadruki w paski, motywy żakardowe, pepitka, wypukłe ściegi i hafty. Zdobądź magazyn Katia Essentials 114 i zacznij robić na drutach własne jesienne i zimowe kreacje
Drukowany magazyn z instrukcją wykonania w sumie 28 wzorów: 12 projektów damskich, 7 projektów męskich i 9 projektów Katia Plus.

21 wzorów dziewiarskich, 4 wzory szydełkowe, 3 wzory na okrągłe druty.

",31656,Katia,48.6,0.05,31656_1.jpg,31656_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Katalogi ,"
W katalogu 36 ciekawych modeli i opisy ich wykonania.
",24328,,29.9,0.05,24328_1.jpg,24328_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Katalogi ,"
W katalogu 70 ciekawych modeli dla dzieci i dorosłych oraz opisy ich wykonania.
",24329,,29.9,0.05,24329_1.jpg,24329_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Lana Grossa Classici 26,"
Lana Grossa książka dla robiących na drutach.


Książki dziewiarskie Lana Grossa  zawierają liczne wzory na dzianiny. Dzięki fascynującym projektom, dobrze sfotografowanym, jest uważana za twórcę trendów w dziedzinie dziewiarstwa. Wzory dziewiarskie dla początkujących i zaawansowanych. 
Każda broszura z dużą, łatwą do zrozumienia sekcją instrukcji.


",32850,Lana Grossa,36.0,0.05,32850_1.jpg,32850_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Lana Grossa classici no 23,"
LanaGrossa książka dla robiących na drutach.


Książki dziewiarskie Lana Grossa  zawierają liczne wzory na dzianiny. Dzięki fascynującym projektom, dobrze sfotografowanym, jest uważana za twórcę trendów w dziedzinie dziewiarstwa. Wzory dziewiarskie dla początkujących i zaawansowanych. 
Każda broszura z dużą, łatwą do zrozumienia sekcją instrukcji.


",29862,,39.9,0.05,29862_1.jpg,29862_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Lana Grossa Filati,"
Lana Grossa książka dla robiących na drutach.


Książki dziewiarskie Lana Grossa  zawierają liczne wzory na dzianiny. Dzięki fascynującym projektom, dobrze sfotografowanym, jest uważana za twórcę trendów w dziedzinie dziewiarstwa. Wzory dziewiarskie dla początkujących i zaawansowanych. 
Każda broszura z dużą, łatwą do zrozumienia sekcją instrukcji.


",31586,Lana Grossa,47.0,0.05,31586_1.jpg,31586_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Lana Grossa filati,"
Lana Grossa książka dla robiących na drutach.


Książki dziewiarskie Lana Grossa  zawierają liczne wzory na dzianiny. Dzięki fascynującym projektom, dobrze sfotografowanym, jest uważana za twórcę trendów w dziedzinie dziewiarstwa. Wzory dziewiarskie dla początkujących i zaawansowanych. 
Każda broszura z dużą, łatwą do zrozumienia sekcją instrukcji.


",32852,Lana Grossa,36.0,0.05,32852_1.jpg,32852_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Lana Grossa Filati No 67,"
Lana Grossa książka dla robiących na drutach.


Książki dziewiarskie Lana Grossa  zawierają liczne wzory na dzianiny. Dzięki fascynującym projektom, dobrze sfotografowanym, jest uważana za twórcę trendów w dziedzinie dziewiarstwa. Wzory dziewiarskie dla początkujących i zaawansowanych. 
Każda broszura z dużą, łatwą do zrozumienia sekcją instrukcji.
 


",32854,Lana Grossa,40.0,0.05,32854_1.jpg,32854_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Lana Grossa Infanti No 4,"
Lana Grossa książka dla robiących na drutach.


Książki dziewiarskie Lana Grossa  zawierają liczne wzory na dzianiny. Dzięki fascynującym projektom, dobrze sfotografowanym, jest uważana za twórcę trendów w dziedzinie dziewiarstwa. Wzory dziewiarskie dla początkujących i zaawansowanych. 
Każda broszura z dużą, łatwą do zrozumienia sekcją instrukcji.


",32855,Lana Grossa,25.0,0.05,32855_1.jpg,32855_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Lana Grossa Linea Pura No 17,"
Lana Grossa książka dla robiących na drutach.


Książki dziewiarskie Lana Grossa  zawierają liczne wzory na dzianiny. Dzięki fascynującym projektom, dobrze sfotografowanym, jest uważana za twórcę trendów w dziedzinie dziewiarstwa. Wzory dziewiarskie dla początkujących i zaawansowanych. 
Każda broszura z dużą, łatwą do zrozumienia sekcją instrukcji.


",32851,Lana Grossa,36.0,0.05,32851_1.jpg,32851_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Lana Grossa Look,"
Lana Grossa książka dla robiących na drutach.


Książki dziewiarskie Lana Grossa  zawierają liczne wzory na dzianiny. Dzięki fascynującym projektom, dobrze sfotografowanym, jest uważana za twórcę trendów w dziedzinie dziewiarstwa. Wzory dziewiarskie dla początkujących i zaawansowanych. 
Każda broszura z dużą, łatwą do zrozumienia sekcją instrukcji.


",29866,,29.8,0.05,29866_1.jpg,29866_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Lana Grossa LOOK No 16,"
Lana Grossa książka dla robiących na drutach.


Książki dziewiarskie Lana Grossa  zawierają liczne wzory na dzianiny. Dzięki fascynującym projektom, dobrze sfotografowanym, jest uważana za twórcę trendów w dziedzinie dziewiarstwa. Wzory dziewiarskie dla początkujących i zaawansowanych. 
Każda broszura z dużą, łatwą do zrozumienia sekcją instrukcji.


",32853,Lana Grossa,29.0,0.05,32853_1.jpg,32853_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Zapięcia do breloków,"
",24053,,2.9,0.05,24053_1.jpg,24053_2.jpg,CZASOPISMA - KATALOGI,HOBBY
Agrafki 20mm,"
                        Długość agrafki wynosi 20 mm. Pęczek zawiera 12 sztuk agrafek.
                    ",11183,,4.4,0.05,11183_1.jpg,11183_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Agrafki 25mm,"
Długość agrafki wynosi 25 mm. Pęczek zawiera 12 sztuk agrafek.
",11184,,4.4,0.05,11184_1.jpg,11184_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Agrafki 40 mm ,"
                        Długość agrafki wynosi 40 mm. Pęczek zawiera 12 sztuk agrafek.
                    ",11187,,4.4,0.05,11187_1.jpg,11187_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Agrafki mix,"
                        Długość agrafki w rozmiarze 1 wynosi 28mm, długość agrafki w rozmiarze 2 wynosi 40mm, długość agrafki w rozmiarze 3 wynosi 50mm.  Pęczek zawiera 12 sztuk agrafek.
                    ",11182,,4.4,0.05,11182_1.jpg,11182_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Agrafki mix czarne,"
Długość agrafki w rozmiarze 1 wynosi 28mm, długość agrafki w rozmiarze 2 wynosi 40mm, długość agrafki w rozmiarze 3 wynosi 50mm. Pęczek zawiera 12 sztuk agrafek.
",11188,,4.4,0.05,11188_1.jpg,11188_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Flizelina  biała,"
Cena za jeden mb. 
Szerokość rolki 90cmPotrzebną ilość ustalamy w koszyku z zakupami wybierając 1 lub wielokrotność tej ilości.
",24989,,4.5,0.05,24989_1.jpg,24989_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Flizelina  czarna,"
Cena za jeden mb. 
Szerokość rolki 90cmPotrzebną ilość ustalamy w koszyku z zakupami wybierając 1 lub wielokrotność tej ilości.
",24990,,4.5,0.05,24990_1.jpg,24990_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Flizelina  zielona,"
Flizelina - włóknina w kolorze zielonym.Cena za jeden mb. 
Szerokość rolki 160cmPotrzebną ilość ustalamy w koszyku z zakupami wybierając 1 lub wielokrotność tej ilości.
",24991,,3.9,0.05,24991_1.jpg,24991_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Grzybek do cerowania,"
",845,Prym,29.0,0.05,845_1.jpg,845_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Haftki do futer brązowe,"
",1497,Prym,24.9,0.05,1497_1.jpg,1497_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Haftki do futer czarne,"
",32583,Prym,24.9,0.05,32583_1.jpg,32583_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Igły dla słabowidzących,"
",822,,6.6,0.05,822_1.jpg,822_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
igły długie uniwersalne,"
",856,,5.6,0.05,856_1.jpg,856_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Igły do haftowania,"
",859,,5.6,0.05,859_1.jpg,859_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Igły do przecągania sznurka-gumy,"
",833,Prym,14.9,0.05,833_1.jpg,833_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Karnet z igłami,"
Karnet z igłami do szycia ręcznego.W karnecie znajduje się zestaw igieł w różnych wielkościachoraz nawlekacz.
",888,,13.5,0.05,888_1.jpg,888_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
klej do tkanin,"
Klej jest znakomitym klejem do stosowania we wszystkich pracach kreatywnych i krawieckich.Idealny do klejenia wszelkich rodzajów tkanin: bawełny, jensu, lnu, filcu, wełny, wstażek i wielu innych. Jest odpornu na pranie w temperaturze do 90 stopni. Dlatego właśnie idealnie nadaje się do klejenia szwów i reperacji tkanin. Klejenia dekoracyjnych aplikacji z materiału jest dziecinnie proste.
",830,,15.9,0.05,830_1.jpg,830_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
klej do tkanin,"
Klej do tkanin, wstążek, wykończeń, dekoracji ślubnych, kwiatów, korka, papieru, aplikacji, skóry, PCV i wielu innych. Dysza aplikatora x3 do precyzyjnej aplikacji. Jest także doskonałym klejem wiążącym. Pełna instrukcja obsługi w 10 językach. 30 g, 
",31425,,19.9,0.05,31425_1.jpg,31425_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
klej do tkanin,"
Trwały klej do tkanin, który po wyschnięciu staje się przezroczysty i elastyczny. Doskonały do ​​aplikacji, koronek, wstążek itp. Można prać w pralce i suszyć. 60 ml
",31426,,17.9,0.05,31426_1.jpg,31426_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
klej do tkanin,"
 60 ml zmywalnego kleju na bazie wody. Nietoksyczny i niepalny. Specjalna formuła do koralików plastikowych i szklanych, dżetów, pereł i cekinów. Nie powoduje zmętnienia kamieni szlachetnych. Utrzymuje kamienie szlachetne na miejscu poprzez wielokrotne pranie.
",31427,,19.6,0.05,31427_1.jpg,31427_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
klej do tkanin,"
 Klej do tkanin o pojemności 118 ml. Nie spływająca formuła, więc klej pozostaje tam, gdzie został nałożony. Dwukierunkowy aplikator do punktowego lub rozprowadzania. Nietoksyczny, nie zatykający. Wysycha klarownie, szybko i mocno.
",31428,,9.5,0.05,31428_1.jpg,31428_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA I DODATKI KRAWIECKIE
Karta upominkowa o wartości 100 zł.,"
Niniejsza karta upominkowa upoważnia do zakupu w sklepie FASTRYGA.PL dowolnych produktów na kwotę przedpłaty dokonanej w momencie jej zakupu. Jeżeli cena zakupionych towarów przekracza wartość przedpłaty osoba obdarowana może dopłacić różnicę według zasad obowiązujących w sklepie uwidocznionych w koszyku. Karta jest bezzwrotna i nie upoważnia do dokonywania wypłat gotówki.
Okres ważności karty wynosi 24 miesiące od dnia jej zakupu. Po upływie okresu ważności odbiór towarów na podstawie wniesionej przedpłaty nie będzie możliwy.
Każda osoba dokonująca zakupu karty upominkowej w sklepie Fastryga.pl, po weryfikacji dokonanej wpłaty otrzyma drogą mejlową specjalny KOD.
Otrzymany kod  osoba  dokonująca zakupy może wykorzystać go tylko jeden raz wprowadzając KOD w pole "" BONY ZAKUPOWE"" znajdujące się w koszyku podsumowującym zamówienie .
Po wprowadzeniu kodu wartość zamówienia zostanie pomniejszona o kwotę dokonanej przedpłaty.
",Zakup karty upominkowej upominkowej,,100.0,0.05,Zakup karty upominkowej upominkowej_1.jpg,Zakup karty upominkowej upominkowej_2.jpg,CZASOPISMA - KATALOGI,KARTA UPOMINKOWA
Karta upominkowa o wartości 1000 zł.,"
Niniejsza karta upominkowa upoważnia do zakupu w sklepie FASTRYGA.PL dowolnych produktów na kwotę przedpłaty dokonanej w momencie jej zakupu. Jeżeli cena zakupionych towarów przekracza wartość przedpłaty osoba obdarowana może dopłacić różnicę według zasad obowiązujących w sklepie uwidocznionych w koszyku. Karta jest bezzwrotna i nie upoważnia do dokonywania wypłat gotówki.
Okres ważności karty wynosi 24 miesiące od dnia jej zakupu. Po upływie okresu ważności odbiór towarów na podstawie wniesionej przedpłaty nie będzie możliwy. 
Każda osoba dokonująca zakupu karty upominkowej w sklepie Fastryga.pl, po weryfikacji dokonanej wpłaty otrzyma drogą mejlową specjalny KOD.
Otrzymany kod  osoba  dokonująca zakupy może wykorzystać go tylko jeden raz wprowadzając KOD w pole "" BONY ZAKUPOWE"" znajdujące się w koszyku podsumowującym zamówienie .
Po wprowadzeniu kodu wartość zamówienia zostanie pomniejszona o kwotę dokonanej przedpłaty.
",Zakup karty upominkowej 1000,,0.0,0.05,Zakup karty upominkowej 1000_1.jpg,Zakup karty upominkowej 1000_2.jpg,CZASOPISMA - KATALOGI,KARTA UPOMINKOWA
Karta upominkowa o wartości 150 zł.,"
Niniejsza karta upominkowa upoważnia do zakupu w sklepie FASTRYGA.PL dowolnych produktów na kwotę przedpłaty dokonanej w momencie jej zakupu. Jeżeli cena zakupionych towarów przekracza wartość przedpłaty osoba obdarowana może dopłacić różnicę według zasad obowiązujących w sklepie uwidocznionych w koszyku. Karta jest bezzwrotna i nie upoważnia do dokonywania wypłat gotówki.
Okres ważności karty wynosi 24 miesiące od dnia jej zakupu. Po upływie okresu ważności odbiór towarów na podstawie wniesionej przedpłaty nie będzie możliwy.
Każda osoba dokonująca zakupu karty upominkowej w sklepie Fastryga.pl, po weryfikacji dokonanej wpłaty otrzyma drogą mejlową specjalny KOD.
Otrzymany kod  osoba  dokonująca zakupy może wykorzystać go tylko jeden raz wprowadzając KOD w pole "" BONY ZAKUPOWE"" znajdujące się w koszyku podsumowującym zamówienie .
Po wprowadzeniu kodu wartość zamówienia zostanie pomniejszona o kwotę dokonanej przedpłaty.
",Zakup karty upominkowej 150,,150.0,0.05,Zakup karty upominkowej 150_1.jpg,Zakup karty upominkowej 150_2.jpg,CZASOPISMA - KATALOGI,KARTA UPOMINKOWA
Karta upominkowa o wartości 200 zł.,"
Niniejsza karta upominkowa upoważnia do zakupu w sklepie FASTRYGA.PL dowolnych produktów na kwotę przedpłaty dokonanej w momencie jej zakupu. Jeżeli cena zakupionych towarów przekracza wartość przedpłaty osoba obdarowana może dopłacić różnicę według zasad obowiązujących w sklepie uwidocznionych w koszyku. Karta jest bezzwrotna i nie upoważnia do dokonywania wypłat gotówki.
Okres ważności karty wynosi 24 miesiące od dnia jej zakupu. Po upływie okresu ważności odbiór towarów na podstawie wniesionej przedpłaty nie będzie możliwy.
Każda osoba dokonująca zakupu karty upominkowej w sklepie Fastryga.pl, po weryfikacji dokonanej wpłaty otrzyma drogą mejlową specjalny KOD.
Otrzymany kod  osoba  dokonująca zakupy może wykorzystać go tylko jeden raz wprowadzając KOD w pole "" BONY ZAKUPOWE"" znajdujące się w koszyku podsumowującym zamówienie .
Po wprowadzeniu kodu wartość zamówienia zostanie pomniejszona o kwotę dokonanej przedpłaty.
",Zakup karty upominkowej 200,,200.0,0.05,Zakup karty upominkowej 200_1.jpg,Zakup karty upominkowej 200_2.jpg,CZASOPISMA - KATALOGI,KARTA UPOMINKOWA
Karta upominkowa o wartości 250 zł.,"
Niniejsza karta upominkowa upoważnia do zakupu w sklepie FASTRYGA.PL dowolnych produktów na kwotę przedpłaty dokonanej w momencie jej zakupu. Jeżeli cena zakupionych towarów przekracza wartość przedpłaty osoba obdarowana może dopłacić różnicę według zasad obowiązujących w sklepie uwidocznionych w koszyku. Karta jest bezzwrotna i nie upoważnia do dokonywania wypłat gotówki.
Okres ważności karty wynosi 24 miesiące od dnia jej zakupu. Po upływie okresu ważności odbiór towarów na podstawie wniesionej przedpłaty nie będzie możliwy.
Każda osoba dokonująca zakupu karty upominkowej w sklepie Fastryga.pl, po weryfikacji dokonanej wpłaty otrzyma drogą mejlową specjalny KOD.
Otrzymany kod  osoba  dokonująca zakupy może wykorzystać go tylko jeden raz wprowadzając KOD w pole "" BONY ZAKUPOWE"" znajdujące się w koszyku podsumowującym zamówienie .
Po wprowadzeniu kodu wartość zamówienia zostanie pomniejszona o kwotę dokonanej przedpłaty.
",Zakup karty upominkowej 250,,250.0,0.05,Zakup karty upominkowej 250_1.jpg,Zakup karty upominkowej 250_2.jpg,CZASOPISMA - KATALOGI,KARTA UPOMINKOWA
Karta upominkowa o wartości 300 zł.,"
Niniejsza karta upominkowa upoważnia do zakupu w sklepie FASTRYGA.PL dowolnych produktów na kwotę przedpłaty dokonanej w momencie jej zakupu. Jeżeli cena zakupionych towarów przekracza wartość przedpłaty osoba obdarowana może dopłacić różnicę według zasad obowiązujących w sklepie uwidocznionych w koszyku. Karta jest bezzwrotna i nie upoważnia do dokonywania wypłat gotówki.
Okres ważności karty wynosi 24 miesiące od dnia jej zakupu. Po upływie okresu ważności odbiór towarów na podstawie wniesionej przedpłaty nie będzie możliwy.
Każda osoba dokonująca zakupu karty upominkowej w sklepie Fastryga.pl, po weryfikacji dokonanej wpłaty otrzyma drogą mejlową specjalny KOD.
Otrzymany kod  osoba  dokonująca zakupy może wykorzystać go tylko jeden raz wprowadzając KOD w pole "" BONY ZAKUPOWE"" znajdujące się w koszyku podsumowującym zamówienie .
Po wprowadzeniu kodu wartość zamówienia zostanie pomniejszona o kwotę dokonanej przedpłaty.
",Zakup karty upominkowej 300,,300.0,0.05,Zakup karty upominkowej 300_1.jpg,Zakup karty upominkowej 300_2.jpg,CZASOPISMA - KATALOGI,KARTA UPOMINKOWA
Karta upominkowa o wartości 400 zł.,"
Niniejsza karta upominkowa upoważnia do zakupu w sklepie FASTRYGA.PL dowolnych produktów na kwotę przedpłaty dokonanej w momencie jej zakupu. Jeżeli cena zakupionych towarów przekracza wartość przedpłaty osoba obdarowana może dopłacić różnicę według zasad obowiązujących w sklepie uwidocznionych w koszyku. Karta jest bezzwrotna i nie upoważnia do dokonywania wypłat gotówki.
Okres ważności karty wynosi 24 miesiące od dnia jej zakupu. Po upływie okresu ważności odbiór towarów na podstawie wniesionej przedpłaty nie będzie możliwy.
Każda osoba dokonująca zakupu karty upominkowej w sklepie Fastryga.pl, po weryfikacji dokonanej wpłaty otrzyma drogą mejlową specjalny KOD.
Otrzymany kod  osoba  dokonująca zakupy może wykorzystać go tylko jeden raz wprowadzając KOD w pole "" BONY ZAKUPOWE"" znajdujące się w koszyku podsumowującym zamówienie .
Po wprowadzeniu kodu wartość zamówienia zostanie pomniejszona o kwotę dokonanej przedpłaty.
",Zakup karty upominkowej 400,,400.0,0.05,Zakup karty upominkowej 400_1.jpg,Zakup karty upominkowej 400_2.jpg,CZASOPISMA - KATALOGI,KARTA UPOMINKOWA
Karta upominkowa o wartości 50 zł.,"
Niniejsza karta upominkowa upoważnia do zakupu w sklepie FASTRYGA.PL dowolnych produktów na kwotę przedpłaty dokonanej w momencie jej zakupu. Jeżeli cena zakupionych towarów przekracza wartość przedpłaty osoba obdarowana może dopłacić różnicę według zasad obowiązujących w sklepie uwidocznionych w koszyku. Karta jest bezzwrotna i nie upoważnia do dokonywania wypłat gotówki.
Okres ważności karty wynosi 24 miesiące od dnia jej zakupu. Po upływie okresu ważności odbiór towarów na podstawie wniesionej przedpłaty nie będzie możliwy. 
Każda osoba dokonująca zakupu karty upominkowej w sklepie Fastryga.pl, po weryfikacji dokonanej wpłaty otrzyma drogą mejlową specjalny KOD.
Otrzymany kod  osoba  dokonująca zakupy może wykorzystać go tylko jeden raz wprowadzając KOD w pole "" BONY ZAKUPOWE"" znajdujące się w koszyku podsumowującym zamówienie .
Po wprowadzeniu kodu wartość zamówienia zostanie pomniejszona o kwotę dokonanej przedpłaty.
",Zakup karty upominkowej 50,,50.0,0.05,Zakup karty upominkowej 50_1.jpg,Zakup karty upominkowej 50_2.jpg,CZASOPISMA - KATALOGI,KARTA UPOMINKOWA
